old_date,latency,latencycount,date,
2010-04-10T12:00:00,12,11.5,2010-01-01T00:39:49
2010-04-10T13:00:00,13,12.1,2010-01-01T00:39:50
2010-04-10T14:00:00,14,12.6,2010-01-01T00:39:51
2010-04-10T15:00:00,15,12.8,2010-01-01T00:39:52
2010-04-10T16:00:00,16,12.6,2010-01-01T00:39:53
2010-04-10T17:00:00,17,12.2,2010-01-01T00:39:54
2010-04-10T18:00:00,18,11.4,2010-01-01T00:39:55
2010-04-10T19:00:00,19,10.3,2010-01-01T00:39:56
2010-04-10T20:00:00,20,9.6,2010-01-01T00:39:57
2010-04-10T21:00:00,21,9.1,2010-01-01T00:39:58
2010-04-10T22:00:00,22,8.6,2010-01-01T00:39:59
2010-04-10T23:00:00,23,8.2,2010-01-01T00:40:00
2010-04-11T00:00:00,00,7.9,2010-01-01T00:40:01
2010-04-11T01:00:00,01,7.4,2010-01-01T00:40:02
2010-04-11T02:00:00,02,7.1,2010-01-01T00:40:03
2010-04-11T03:00:00,03,6.8,2010-01-01T00:40:04
2010-04-11T04:00:00,04,6.6,2010-01-01T00:40:05
2010-04-11T05:00:00,05,6.3,2010-01-01T00:40:06
2010-04-11T06:00:00,06,6.4,2010-01-01T00:40:07
2010-04-11T07:00:00,07,6.9,2010-01-01T00:40:08
2010-04-11T08:00:00,08,7.9,2010-01-01T00:40:09
2010-04-11T09:00:00,09,8.9,2010-01-01T00:40:10
2010-04-11T10:00:00,10,9.9,2010-01-01T00:40:11
2010-04-11T11:00:00,11,10.8,2010-01-01T00:40:12
2010-04-11T12:00:00,12,11.7,2010-01-01T00:40:13
2010-04-11T13:00:00,13,12.3,2010-01-01T00:40:14
2010-04-11T14:00:00,14,12.8,2010-01-01T00:40:15
2010-04-11T15:00:00,15,12.9,2010-01-01T00:40:16
2010-04-11T16:00:00,16,12.8,2010-01-01T00:40:17
2010-04-11T17:00:00,17,12.4,2010-01-01T00:40:18
2010-04-11T18:00:00,18,11.6,2010-01-01T00:40:19
2010-04-11T19:00:00,19,10.4,2010-01-01T00:40:20
2010-04-11T20:00:00,20,9.7,2010-01-01T00:40:21
2010-04-11T21:00:00,21,9.2,2010-01-01T00:40:22
2010-04-11T22:00:00,22,8.7,2010-01-01T00:40:23
2010-04-11T23:00:00,23,8.3,2010-01-01T00:40:24
2010-04-12T00:00:00,00,8.0,2010-01-01T00:40:25
2010-04-12T01:00:00,01,7.5,2010-01-01T00:40:26
2010-04-12T02:00:00,02,7.2,2010-01-01T00:40:27
2010-04-12T03:00:00,03,6.9,2010-01-01T00:40:28
2010-04-12T04:00:00,04,6.7,2010-01-01T00:40:29
2010-04-12T05:00:00,05,6.4,2010-01-01T00:40:30
2010-04-12T06:00:00,06,6.4,2010-01-01T00:40:31
2010-04-12T07:00:00,07,7.1,2010-01-01T00:40:32
2010-04-12T08:00:00,08,8.0,2010-01-01T00:40:33
2010-04-12T09:00:00,09,9.1,2010-01-01T00:40:34
2010-04-12T10:00:00,10,10.1,2010-01-01T00:40:35
2010-04-12T11:00:00,11,10.9,2010-01-01T00:40:36
2010-04-12T12:00:00,12,11.8,2010-01-01T00:40:37
2010-04-12T13:00:00,13,12.4,2010-01-01T00:40:38
2010-04-12T14:00:00,14,12.9,2010-01-01T00:40:39
2010-04-12T15:00:00,15,13.1,2010-01-01T00:40:40
2010-04-12T16:00:00,16,12.9,2010-01-01T00:40:41
2010-04-12T17:00:00,17,12.6,2010-01-01T00:40:42
2010-04-12T18:00:00,18,11.8,2010-01-01T00:40:43
2010-04-12T19:00:00,19,10.6,2010-01-01T00:40:44
2010-04-12T20:00:00,20,9.8,2010-01-01T00:40:45
2010-04-12T21:00:00,21,9.3,2010-01-01T00:40:46
2010-04-12T22:00:00,22,8.8,2010-01-01T00:40:47
2010-04-12T23:00:00,23,8.4,2010-01-01T00:40:48
2010-04-13T00:00:00,00,8.1,2010-01-01T00:40:49
2010-04-13T01:00:00,01,7.6,2010-01-01T00:40:50
2010-04-13T02:00:00,02,7.3,2010-01-01T00:40:51
2010-04-13T03:00:00,03,7.0,2010-01-01T00:40:52
2010-04-13T04:00:00,04,6.8,2010-01-01T00:40:53
2010-04-13T05:00:00,05,6.5,2010-01-01T00:40:54
2010-04-13T06:00:00,06,6.6,2010-01-01T00:40:55
2010-04-13T07:00:00,07,7.2,2010-01-01T00:40:56
2010-04-13T08:00:00,08,8.2,2010-01-01T00:40:57
2010-04-13T09:00:00,09,9.2,2010-01-01T00:40:58
2010-04-13T10:00:00,10,10.2,2010-01-01T00:40:59
2010-04-13T11:00:00,11,11.1,2010-01-01T00:41:00
2010-04-13T12:00:00,12,11.9,2010-01-01T00:41:01
2010-04-13T13:00:00,13,12.6,2010-01-01T00:41:02
2010-04-13T14:00:00,14,13.1,2010-01-01T00:41:03
2010-04-13T15:00:00,15,13.3,2010-01-01T00:41:04
2010-04-13T16:00:00,16,13.1,2010-01-01T00:41:05
2010-04-13T17:00:00,17,12.7,2010-01-01T00:41:06
2010-04-13T18:00:00,18,11.9,2010-01-01T00:41:07
2010-04-13T19:00:00,19,10.8,2010-01-01T00:41:08
2010-04-13T20:00:00,20,10.0,2010-01-01T00:41:09
2010-04-13T21:00:00,21,9.4,2010-01-01T00:41:10
2010-04-13T22:00:00,22,8.9,2010-01-01T00:41:11
2010-04-13T23:00:00,23,8.5,2010-01-01T00:41:12
2010-04-14T00:00:00,00,8.2,2010-01-01T00:41:13
2010-04-14T01:00:00,01,7.7,2010-01-01T00:41:14
2010-04-14T02:00:00,02,7.4,2010-01-01T00:41:15
2010-04-14T03:00:00,03,7.1,2010-01-01T00:41:16
2010-04-14T04:00:00,04,6.8,2010-01-01T00:41:17
2010-04-14T05:00:00,05,6.6,2010-01-01T00:41:18
2010-04-14T06:00:00,06,6.7,2010-01-01T00:41:19
2010-04-14T07:00:00,07,7.3,2010-01-01T00:41:20
2010-04-14T08:00:00,08,8.3,2010-01-01T00:41:21
2010-04-14T09:00:00,09,9.3,2010-01-01T00:41:22
2010-04-14T10:00:00,10,10.3,2010-01-01T00:41:23
2010-04-14T11:00:00,11,11.2,2010-01-01T00:41:24
2010-04-14T12:00:00,12,12.0,2010-01-01T00:41:25
2010-04-14T13:00:00,13,12.7,2010-01-01T00:41:26
2010-04-14T14:00:00,14,13.2,2010-01-01T00:41:27
2010-04-14T15:00:00,15,13.3,2010-01-01T00:41:28
2010-04-14T16:00:00,16,13.2,2010-01-01T00:41:29
2010-04-14T17:00:00,17,12.8,2010-01-01T00:41:30
2010-04-14T18:00:00,18,12.0,2010-01-01T00:41:31
2010-04-14T19:00:00,19,10.9,2010-01-01T00:41:32
2010-04-14T20:00:00,20,10.1,2010-01-01T00:41:33
2010-04-14T21:00:00,21,9.5,2010-01-01T00:41:34
2010-04-14T22:00:00,22,9.0,2010-01-01T00:41:35
2010-04-14T23:00:00,23,8.6,2010-01-01T00:41:36
2010-04-15T00:00:00,00,8.3,2010-01-01T00:41:37
2010-04-15T01:00:00,01,7.8,2010-01-01T00:41:38
2010-04-15T02:00:00,02,7.4,2010-01-01T00:41:39
2010-04-15T03:00:00,03,7.2,2010-01-01T00:41:40
2010-04-15T04:00:00,04,6.9,2010-01-01T00:41:41
2010-04-15T05:00:00,05,6.7,2010-01-01T00:41:42
2010-04-15T06:00:00,06,6.7,2010-01-01T00:41:43
2010-04-15T07:00:00,07,7.4,2010-01-01T00:41:44
2010-04-15T08:00:00,08,8.3,2010-01-01T00:41:45
2010-04-15T09:00:00,09,9.4,2010-01-01T00:41:46
2010-04-15T10:00:00,10,10.4,2010-01-01T00:41:47
2010-04-15T11:00:00,11,11.3,2010-01-01T00:41:48
2010-04-15T12:00:00,12,12.1,2010-01-01T00:41:49
2010-04-15T13:00:00,13,12.8,2010-01-01T00:41:50
2010-04-15T14:00:00,14,13.3,2010-01-01T00:41:51
2010-04-15T15:00:00,15,13.4,2010-01-01T00:41:52
2010-04-15T16:00:00,16,13.3,2010-01-01T00:41:53
2010-04-15T17:00:00,17,12.9,2010-01-01T00:41:54
2010-04-15T18:00:00,18,12.1,2010-01-01T00:41:55
2010-04-15T19:00:00,19,10.9,2010-01-01T00:41:56
2010-04-15T20:00:00,20,10.1,2010-01-01T00:41:57
2010-04-15T21:00:00,21,9.6,2010-01-01T00:41:58
2010-04-15T22:00:00,22,9.1,2010-01-01T00:41:59
2010-04-15T23:00:00,23,8.6,2010-01-01T00:42:00
2010-04-16T00:00:00,00,8.4,2010-01-01T00:42:01
2010-04-16T01:00:00,01,7.8,2010-01-01T00:42:02
2010-04-16T02:00:00,02,7.5,2010-01-01T00:42:03
2010-04-16T03:00:00,03,7.2,2010-01-01T00:42:04
2010-04-16T04:00:00,04,6.9,2010-01-01T00:42:05
2010-04-16T05:00:00,05,6.7,2010-01-01T00:42:06
2010-04-16T06:00:00,06,6.8,2010-01-01T00:42:07
2010-04-16T07:00:00,07,7.5,2010-01-01T00:42:08
2010-04-16T08:00:00,08,8.4,2010-01-01T00:42:09
2010-04-16T09:00:00,09,9.5,2010-01-01T00:42:10
2010-04-16T10:00:00,10,10.4,2010-01-01T00:42:11
2010-04-16T11:00:00,11,11.3,2010-01-01T00:42:12
2010-04-16T12:00:00,12,12.2,2010-01-01T00:42:13
2010-04-16T13:00:00,13,12.8,2010-01-01T00:42:14
2010-04-16T14:00:00,14,13.4,2010-01-01T00:42:15
2010-04-16T15:00:00,15,13.5,2010-01-01T00:42:16
2010-04-16T16:00:00,16,13.4,2010-01-01T00:42:17
2010-04-16T17:00:00,17,13.0,2010-01-01T00:42:18
2010-04-16T18:00:00,18,12.2,2010-01-01T00:42:19
2010-04-16T19:00:00,19,11.1,2010-01-01T00:42:20
2010-04-16T20:00:00,20,10.2,2010-01-01T00:42:21
2010-04-16T21:00:00,21,9.7,2010-01-01T00:42:22
2010-04-16T22:00:00,22,9.2,2010-01-01T00:42:23
2010-04-16T23:00:00,23,8.7,2010-01-01T00:42:24
2010-04-17T00:00:00,00,8.5,2010-01-01T00:42:25
2010-04-17T01:00:00,01,7.9,2010-01-01T00:42:26
2010-04-17T02:00:00,02,7.6,2010-01-01T00:42:27
2010-04-17T03:00:00,03,7.3,2010-01-01T00:42:28
2010-04-17T04:00:00,04,7.0,2010-01-01T00:42:29
2010-04-17T05:00:00,05,6.8,2010-01-01T00:42:30
2010-04-17T06:00:00,06,6.9,2010-01-01T00:42:31
2010-04-17T07:00:00,07,7.6,2010-01-01T00:42:32
2010-04-17T08:00:00,08,8.6,2010-01-01T00:42:33
2010-04-17T09:00:00,09,9.6,2010-01-01T00:42:34
2010-04-17T10:00:00,10,10.6,2010-01-01T00:42:35
2010-04-17T11:00:00,11,11.4,2010-01-01T00:42:36
2010-04-17T12:00:00,12,12.3,2010-01-01T00:42:37
2010-04-17T13:00:00,13,12.9,2010-01-01T00:42:38
2010-04-17T14:00:00,14,13.4,2010-01-01T00:42:39
2010-04-17T15:00:00,15,13.6,2010-01-01T00:42:40
2010-04-17T16:00:00,16,13.5,2010-01-01T00:42:41
2010-04-17T17:00:00,17,13.1,2010-01-01T00:42:42
2010-04-17T18:00:00,18,12.3,2010-01-01T00:42:43
2010-04-17T19:00:00,19,11.2,2010-01-01T00:42:44
2010-04-17T20:00:00,20,10.3,2010-01-01T00:42:45
2010-04-17T21:00:00,21,9.7,2010-01-01T00:42:46
2010-04-17T22:00:00,22,9.2,2010-01-01T00:42:47
2010-04-17T23:00:00,23,8.8,2010-01-01T00:42:48
2010-04-18T00:00:00,00,8.5,2010-01-01T00:42:49
2010-04-18T01:00:00,01,7.9,2010-01-01T00:42:50
2010-04-18T02:00:00,02,7.6,2010-01-01T00:42:51
2010-04-18T03:00:00,03,7.3,2010-01-01T00:42:52
2010-04-18T04:00:00,04,7.0,2010-01-01T00:42:53
2010-04-18T05:00:00,05,6.8,2010-01-01T00:42:54
2010-04-18T06:00:00,06,6.9,2010-01-01T00:42:55
2010-04-18T07:00:00,07,7.7,2010-01-01T00:42:56
2010-04-18T08:00:00,08,8.6,2010-01-01T00:42:57
2010-04-18T09:00:00,09,9.6,2010-01-01T00:42:58
2010-04-18T10:00:00,10,10.6,2010-01-01T00:42:59
2010-04-18T11:00:00,11,11.6,2010-01-01T00:43:00
2010-04-18T12:00:00,12,12.4,2010-01-01T00:43:01
2010-04-18T13:00:00,13,13.1,2010-01-01T00:43:02
2010-04-18T14:00:00,14,13.6,2010-01-01T00:43:03
2010-04-18T15:00:00,15,13.7,2010-01-01T00:43:04
2010-04-18T16:00:00,16,13.6,2010-01-01T00:43:05
2010-04-18T17:00:00,17,13.2,2010-01-01T00:43:06
2010-04-18T18:00:00,18,12.4,2010-01-01T00:43:07
2010-04-18T19:00:00,19,11.3,2010-01-01T00:43:08
2010-04-18T20:00:00,20,10.4,2010-01-01T00:43:09
2010-04-18T21:00:00,21,9.8,2010-01-01T00:43:10
2010-04-18T22:00:00,22,9.3,2010-01-01T00:43:11
2010-04-18T23:00:00,23,8.8,2010-01-01T00:43:12
2010-04-19T00:00:00,00,8.6,2010-01-01T00:43:13
2010-04-19T01:00:00,01,8.0,2010-01-01T00:43:14
2010-04-19T02:00:00,02,7.7,2010-01-01T00:43:15
2010-04-19T03:00:00,03,7.4,2010-01-01T00:43:16
2010-04-19T04:00:00,04,7.1,2010-01-01T00:43:17
2010-04-19T05:00:00,05,6.9,2010-01-01T00:43:18
2010-04-19T06:00:00,06,7.0,2010-01-01T00:43:19
2010-04-19T07:00:00,07,7.8,2010-01-01T00:43:20
2010-04-19T08:00:00,08,8.7,2010-01-01T00:43:21
2010-04-19T09:00:00,09,9.7,2010-01-01T00:43:22
2010-04-19T10:00:00,10,10.7,2010-01-01T00:43:23
2010-04-19T11:00:00,11,11.6,2010-01-01T00:43:24
2010-04-19T12:00:00,12,12.5,2010-01-01T00:43:25
2010-04-19T13:00:00,13,13.1,2010-01-01T00:43:26
2010-04-19T14:00:00,14,13.7,2010-01-01T00:43:27
2010-04-19T15:00:00,15,13.8,2010-01-01T00:43:28
2010-04-19T16:00:00,16,13.7,2010-01-01T00:43:29
2010-04-19T17:00:00,17,13.3,2010-01-01T00:43:30
2010-04-19T18:00:00,18,12.6,2010-01-01T00:43:31
2010-04-19T19:00:00,19,11.4,2010-01-01T00:43:32
2010-04-19T20:00:00,20,10.6,2010-01-01T00:43:33
2010-04-19T21:00:00,21,9.9,2010-01-01T00:43:34
2010-04-19T22:00:00,22,9.4,2010-01-01T00:43:35
2010-04-19T23:00:00,23,8.9,2010-01-01T00:43:36
2010-04-20T00:00:00,00,8.7,2010-01-01T00:43:37
2010-04-20T01:00:00,01,8.1,2010-01-01T00:43:38
2010-04-20T02:00:00,02,7.8,2010-01-01T00:43:39
2010-04-20T03:00:00,03,7.5,2010-01-01T00:43:40
2010-04-20T04:00:00,04,7.2,2010-01-01T00:43:41
2010-04-20T05:00:00,05,6.9,2010-01-01T00:43:42
2010-04-20T06:00:00,06,7.1,2010-01-01T00:43:43
2010-04-20T07:00:00,07,7.9,2010-01-01T00:43:44
2010-04-20T08:00:00,08,8.8,2010-01-01T00:43:45
2010-04-20T09:00:00,09,9.9,2010-01-01T00:43:46
2010-04-20T10:00:00,10,10.8,2010-01-01T00:43:47
2010-04-20T11:00:00,11,11.8,2010-01-01T00:43:48
2010-04-20T12:00:00,12,12.6,2010-01-01T00:43:49
2010-04-20T13:00:00,13,13.3,2010-01-01T00:43:50
2010-04-20T14:00:00,14,13.8,2010-01-01T00:43:51
2010-04-20T15:00:00,15,13.9,2010-01-01T00:43:52
2010-04-20T16:00:00,16,13.8,2010-01-01T00:43:53
2010-04-20T17:00:00,17,13.4,2010-01-01T00:43:54
2010-04-20T18:00:00,18,12.7,2010-01-01T00:43:55
2010-04-20T19:00:00,19,11.5,2010-01-01T00:43:56
2010-04-20T20:00:00,20,10.6,2010-01-01T00:43:57
2010-04-20T21:00:00,21,10.0,2010-01-01T00:43:58
2010-04-20T22:00:00,22,9.5,2010-01-01T00:43:59
2010-04-20T23:00:00,23,9.0,2010-01-01T00:44:00
2010-04-21T00:00:00,00,8.7,2010-01-01T00:44:01
2010-04-21T01:00:00,01,8.2,2010-01-01T00:44:02
2010-04-21T02:00:00,02,7.8,2010-01-01T00:44:03
2010-04-21T03:00:00,03,7.6,2010-01-01T00:44:04
2010-04-21T04:00:00,04,7.3,2010-01-01T00:44:05
2010-04-21T05:00:00,05,7.1,2010-01-01T00:44:06
2010-04-21T06:00:00,06,7.2,2010-01-01T00:44:07
2010-04-21T07:00:00,07,8.0,2010-01-01T00:44:08
2010-04-21T08:00:00,08,8.9,2010-01-01T00:44:09
2010-04-21T09:00:00,09,10.0,2010-01-01T00:44:10
2010-04-21T10:00:00,10,10.9,2010-01-01T00:44:11
2010-04-21T11:00:00,11,11.9,2010-01-01T00:44:12
2010-04-21T12:00:00,12,12.7,2010-01-01T00:44:13
2010-04-21T13:00:00,13,13.4,2010-01-01T00:44:14
2010-04-21T14:00:00,14,14.0,2010-01-01T00:44:15
2010-04-21T15:00:00,15,14.1,2010-01-01T00:44:16
2010-04-21T16:00:00,16,13.9,2010-01-01T00:44:17
2010-04-21T17:00:00,17,13.6,2010-01-01T00:44:18
2010-04-21T18:00:00,18,12.9,2010-01-01T00:44:19
2010-04-21T19:00:00,19,11.7,2010-01-01T00:44:20
2010-04-21T20:00:00,20,10.8,2010-01-01T00:44:21
2010-04-21T21:00:00,21,10.2,2010-01-01T00:44:22
2010-04-21T22:00:00,22,9.6,2010-01-01T00:44:23
2010-04-21T23:00:00,23,9.1,2010-01-01T00:44:24
2010-04-22T00:00:00,00,8.8,2010-01-01T00:44:25
2010-04-22T01:00:00,01,8.3,2010-01-01T00:44:26
2010-04-22T02:00:00,02,7.9,2010-01-01T00:44:27
2010-04-22T03:00:00,03,7.7,2010-01-01T00:44:28
2010-04-22T04:00:00,04,7.4,2010-01-01T00:44:29
2010-04-22T05:00:00,05,7.2,2010-01-01T00:44:30
2010-04-22T06:00:00,06,7.4,2010-01-01T00:44:31
2010-04-22T07:00:00,07,8.1,2010-01-01T00:44:32
2010-04-22T08:00:00,08,9.1,2010-01-01T00:44:33
2010-04-22T09:00:00,09,10.1,2010-01-01T00:44:34
2010-04-22T10:00:00,10,11.1,2010-01-01T00:44:35
2010-04-22T11:00:00,11,12.0,2010-01-01T00:44:36
2010-04-22T12:00:00,12,12.9,2010-01-01T00:44:37
2010-04-22T13:00:00,13,13.5,2010-01-01T00:44:38
2010-04-22T14:00:00,14,14.1,2010-01-01T00:44:39
2010-04-22T15:00:00,15,14.2,2010-01-01T00:44:40
2010-04-22T16:00:00,16,14.1,2010-01-01T00:44:41
2010-04-22T17:00:00,17,13.7,2010-01-01T00:44:42
2010-04-22T18:00:00,18,13.0,2010-01-01T00:44:43
2010-04-22T19:00:00,19,11.8,2010-01-01T00:44:44
2010-04-22T20:00:00,20,10.9,2010-01-01T00:44:45
2010-04-22T21:00:00,21,10.2,2010-01-01T00:44:46
2010-04-22T22:00:00,22,9.7,2010-01-01T00:44:47
2010-04-22T23:00:00,23,9.2,2010-01-01T00:44:48
2010-04-23T00:00:00,00,8.8,2010-01-01T00:44:49
2010-04-23T01:00:00,01,8.3,2010-01-01T00:44:50
2010-04-23T02:00:00,02,8.0,2010-01-01T00:44:51
2010-04-23T03:00:00,03,7.7,2010-01-01T00:44:52
2010-04-23T04:00:00,04,7.4,2010-01-01T00:44:53
2010-04-23T05:00:00,05,7.2,2010-01-01T00:44:54
2010-04-23T06:00:00,06,7.4,2010-01-01T00:44:55
2010-04-23T07:00:00,07,8.2,2010-01-01T00:44:56
2010-04-23T08:00:00,08,9.2,2010-01-01T00:44:57
2010-04-23T09:00:00,09,10.2,2010-01-01T00:44:58
2010-04-23T10:00:00,10,11.2,2010-01-01T00:44:59
2010-04-23T11:00:00,11,12.2,2010-01-01T00:45:00
2010-04-23T12:00:00,12,13.0,2010-01-01T00:45:01
2010-04-23T13:00:00,13,13.7,2010-01-01T00:45:02
2010-04-23T14:00:00,14,14.2,2010-01-01T00:45:03
2010-04-23T15:00:00,15,14.3,2010-01-01T00:45:04
2010-04-23T16:00:00,16,14.2,2010-01-01T00:45:05
2010-04-23T17:00:00,17,13.8,2010-01-01T00:45:06
2010-04-23T18:00:00,18,13.1,2010-01-01T00:45:07
2010-04-23T19:00:00,19,11.9,2010-01-01T00:45:08
2010-04-23T20:00:00,20,10.9,2010-01-01T00:45:09
2010-04-23T21:00:00,21,10.3,2010-01-01T00:45:10
2010-04-23T22:00:00,22,9.7,2010-01-01T00:45:11
2010-04-23T23:00:00,23,9.2,2010-01-01T00:45:12
2010-04-24T00:00:00,00,8.9,2010-01-01T00:45:13
2010-04-24T01:00:00,01,8.3,2010-01-01T00:45:14
2010-04-24T02:00:00,02,8.0,2010-01-01T00:45:15
2010-04-24T03:00:00,03,7.7,2010-01-01T00:45:16
2010-04-24T04:00:00,04,7.4,2010-01-01T00:45:17
2010-04-24T05:00:00,05,7.3,2010-01-01T00:45:18
2010-04-24T06:00:00,06,7.4,2010-01-01T00:45:19
2010-04-24T07:00:00,07,8.3,2010-01-01T00:45:20
2010-04-24T08:00:00,08,9.3,2010-01-01T00:45:21
2010-04-24T09:00:00,09,10.3,2010-01-01T00:45:22
2010-04-24T10:00:00,10,11.3,2010-01-01T00:45:23
2010-04-24T11:00:00,11,12.2,2010-01-01T00:45:24
2010-04-24T12:00:00,12,13.1,2010-01-01T00:45:25
2010-04-24T13:00:00,13,13.7,2010-01-01T00:45:26
2010-04-24T14:00:00,14,14.3,2010-01-01T00:45:27
2010-04-24T15:00:00,15,14.3,2010-01-01T00:45:28
2010-04-24T16:00:00,16,14.3,2010-01-01T00:45:29
2010-04-24T17:00:00,17,13.9,2010-01-01T00:45:30
2010-04-24T18:00:00,18,13.2,2010-01-01T00:45:31
2010-04-24T19:00:00,19,12.0,2010-01-01T00:45:32
2010-04-24T20:00:00,20,11.0,2010-01-01T00:45:33
2010-04-24T21:00:00,21,10.4,2010-01-01T00:45:34
2010-04-24T22:00:00,22,9.8,2010-01-01T00:45:35
2010-04-24T23:00:00,23,9.3,2010-01-01T00:45:36
2010-04-25T00:00:00,00,8.9,2010-01-01T00:45:37
2010-04-25T01:00:00,01,8.4,2010-01-01T00:45:38
2010-04-25T02:00:00,02,8.1,2010-01-01T00:45:39
2010-04-25T03:00:00,03,7.8,2010-01-01T00:45:40
2010-04-25T04:00:00,04,7.6,2010-01-01T00:45:41
2010-04-25T05:00:00,05,7.3,2010-01-01T00:45:42
2010-04-25T06:00:00,06,7.6,2010-01-01T00:45:43
2010-04-25T07:00:00,07,8.3,2010-01-01T00:45:44
2010-04-25T08:00:00,08,9.3,2010-01-01T00:45:45
2010-04-25T09:00:00,09,10.4,2010-01-01T00:45:46
2010-04-25T10:00:00,10,11.3,2010-01-01T00:45:47
2010-04-25T11:00:00,11,12.3,2010-01-01T00:45:48
2010-04-25T12:00:00,12,13.1,2010-01-01T00:45:49
2010-04-25T13:00:00,13,13.8,2010-01-01T00:45:50
2010-04-25T14:00:00,14,14.3,2010-01-01T00:45:51
2010-04-25T15:00:00,15,14.4,2010-01-01T00:45:52
2010-04-25T16:00:00,16,14.4,2010-01-01T00:45:53
2010-04-25T17:00:00,17,13.9,2010-01-01T00:45:54
2010-04-25T18:00:00,18,13.3,2010-01-01T00:45:55
2010-04-25T19:00:00,19,12.1,2010-01-01T00:45:56
2010-04-25T20:00:00,20,11.1,2010-01-01T00:45:57
2010-04-25T21:00:00,21,10.4,2010-01-01T00:45:58
2010-04-25T22:00:00,22,9.9,2010-01-01T00:45:59
2010-04-25T23:00:00,23,9.4,2010-01-01T00:46:00
2010-04-26T00:00:00,00,8.9,2010-01-01T00:46:01
2010-04-26T01:00:00,01,8.5,2010-01-01T00:46:02
2010-04-26T02:00:00,02,8.2,2010-01-01T00:46:03
2010-04-26T03:00:00,03,7.9,2010-01-01T00:46:04
2010-04-26T04:00:00,04,7.6,2010-01-01T00:46:05
2010-04-26T05:00:00,05,7.4,2010-01-01T00:46:06
2010-04-26T06:00:00,06,7.7,2010-01-01T00:46:07
2010-04-26T07:00:00,07,8.4,2010-01-01T00:46:08
2010-04-26T08:00:00,08,9.4,2010-01-01T00:46:09
2010-04-26T09:00:00,09,10.5,2010-01-01T00:46:10
2010-04-26T10:00:00,10,11.4,2010-01-01T00:46:11
2010-04-26T11:00:00,11,12.4,2010-01-01T00:46:12
2010-04-26T12:00:00,12,13.2,2010-01-01T00:46:13
2010-04-26T13:00:00,13,13.9,2010-01-01T00:46:14
2010-04-26T14:00:00,14,14.4,2010-01-01T00:46:15
2010-04-26T15:00:00,15,14.5,2010-01-01T00:46:16
2010-04-26T16:00:00,16,14.4,2010-01-01T00:46:17
2010-04-26T17:00:00,17,14.1,2010-01-01T00:46:18
2010-04-26T18:00:00,18,13.3,2010-01-01T00:46:19
2010-04-26T19:00:00,19,12.2,2010-01-01T00:46:20
2010-04-26T20:00:00,20,11.1,2010-01-01T00:46:21
2010-04-26T21:00:00,21,10.5,2010-01-01T00:46:22
2010-04-26T22:00:00,22,9.9,2010-01-01T00:46:23
2010-04-26T23:00:00,23,9.4,2010-01-01T00:46:24
2010-04-27T00:00:00,00,9.0,2010-01-01T00:46:25
2010-04-27T01:00:00,01,8.6,2010-01-01T00:46:26
2010-04-27T02:00:00,02,8.2,2010-01-01T00:46:27
2010-04-27T03:00:00,03,7.9,2010-01-01T00:46:28
2010-04-27T04:00:00,04,7.7,2010-01-01T00:46:29
2010-04-27T05:00:00,05,7.6,2010-01-01T00:46:30
2010-04-27T06:00:00,06,7.8,2010-01-01T00:46:31
2010-04-27T07:00:00,07,8.6,2010-01-01T00:46:32
2010-04-27T08:00:00,08,9.6,2010-01-01T00:46:33
2010-04-27T09:00:00,09,10.6,2010-01-01T00:46:34
2010-04-27T10:00:00,10,11.6,2010-01-01T00:46:35
2010-04-27T11:00:00,11,12.5,2010-01-01T00:46:36
2010-04-27T12:00:00,12,13.3,2010-01-01T00:46:37
2010-04-27T13:00:00,13,14.0,2010-01-01T00:46:38
2010-04-27T14:00:00,14,14.5,2010-01-01T00:46:39
2010-04-27T15:00:00,15,14.6,2010-01-01T00:46:40
2010-04-27T16:00:00,16,14.5,2010-01-01T00:46:41
2010-04-27T17:00:00,17,14.1,2010-01-01T00:46:42
2010-04-27T18:00:00,18,13.4,2010-01-01T00:46:43
2010-04-27T19:00:00,19,12.2,2010-01-01T00:46:44
2010-04-27T20:00:00,20,11.2,2010-01-01T00:46:45
2010-04-27T21:00:00,21,10.5,2010-01-01T00:46:46
2010-04-27T22:00:00,22,10.0,2010-01-01T00:46:47
2010-04-27T23:00:00,23,9.5,2010-01-01T00:46:48
2010-04-28T00:00:00,00,9.1,2010-01-01T00:46:49
2010-04-28T01:00:00,01,8.6,2010-01-01T00:46:50
2010-04-28T02:00:00,02,8.3,2010-01-01T00:46:51
2010-04-28T03:00:00,03,8.0,2010-01-01T00:46:52
2010-04-28T04:00:00,04,7.8,2010-01-01T00:46:53
2010-04-28T05:00:00,05,7.6,2010-01-01T00:46:54
2010-04-28T06:00:00,06,7.8,2010-01-01T00:46:55
2010-04-28T07:00:00,07,8.7,2010-01-01T00:46:56
2010-04-28T08:00:00,08,9.6,2010-01-01T00:46:57
2010-04-28T09:00:00,09,10.6,2010-01-01T00:46:58
2010-04-28T10:00:00,10,11.6,2010-01-01T00:46:59
2010-04-28T11:00:00,11,12.6,2010-01-01T00:47:00
2010-04-28T12:00:00,12,13.3,2010-01-01T00:47:01
2010-04-28T13:00:00,13,14.1,2010-01-01T00:47:02
2010-04-28T14:00:00,14,14.5,2010-01-01T00:47:03
2010-04-28T15:00:00,15,14.6,2010-01-01T00:47:04
2010-04-28T16:00:00,16,14.6,2010-01-01T00:47:05
